County,Year,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft,Population,Index_Total_Rate,Property_Total_Rate,Violent_Total_Rate,Murder_Rate,Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,Burglary_Rate,Larceny_Rate,Motor_Vehicle_Theft_Rate
Warren,1998,4152,286,0,18,28,240,3866,740,3034,92,62585,6634.177518574738,6177.199009347288,456.9785092274506,0.0,28.76088519613326,44.739154749540624,383.47846928177677,1182.3919469521452,4847.806982503795,147.00007989134775
Warren,1999,3410,218,0,20,30,168,3192,544,2556,92,63031,5410.036331329029,5064.174771144358,345.861560184671,0.0,31.730418365566152,47.59562754834922,266.53551427075564,863.0673795433993,4055.147467119354,145.95992448160428
Warren,2000,3548,220,0,30,16,174,3328,560,2670,98,63273,5607.447094337237,5259.747443617341,347.69965071989634,0.0,47.41358873453132,25.287247325083367,274.99881466028165,885.0536563779178,4219.8093973732875,154.88438986613562
Warren,2001,3544,202,0,34,28,140,3342,662,2582,98,63406,5589.376399709807,5270.79456202883,318.58183768097655,0.0,53.62268555026338,44.159858688452196,220.799293442261,1044.065230419834,4072.1698261994134,154.5595054095827
Warren,2002,3784,244,2,38,18,186,3540,608,2858,74,63774,5933.452504155298,5550.851444162197,382.60105999310065,3.13607426223853,59.58541098253207,28.22466836014677,291.65490638818324,953.3665757205131,4481.450120738859,116.0347477028256
Warren,2003,3200,270,2,50,20,198,2930,496,2366,68,64323,4974.89234022045,4555.13579901435,419.75654120610045,3.109307712637781,77.73269281594453,31.09307712637781,307.8214635511403,771.1083127341698,3678.3110240504952,105.71646222968455
Warren,2004,2914,196,0,30,14,152,2718,352,2308,58,64576,4512.512388503469,4208.994053518335,303.5183349851338,0.0,46.45688800792864,21.6798810703667,235.38156590683846,545.0941526263628,3574.08325074331,89.81665014866203
Warren,2005,3132,178,6,22,24,126,2954,492,2412,50,65206,4803.238965739349,4530.257951722235,272.981014017115,9.201607214060056,33.73922645155354,36.806428856240224,193.23375149526117,754.5317915529246,3699.0461000521427,76.68006011716713
Warren,2006,3634,224,2,46,28,148,3410,608,2732,70,65554,5543.521371693565,5201.818348231992,341.70302346157365,3.050919852335479,70.17115660371603,42.712877932696706,225.76806907282548,927.4796351099856,4167.556518290265,106.78219483174178
Warren,2007,3258,218,4,36,18,160,3040,434,2542,64,65740,4955.886826893824,4624.277456647399,331.60937024642527,6.08457560085184,54.761180407666565,27.380590203833282,243.3830240340736,660.1764526924247,3866.747794341345,97.35320961362945
Warren,2008,3228,222,0,40,18,164,3006,332,2640,34,65848,4902.199003766249,4565.058923581581,337.14008018466774,0.0,60.74596039363382,27.33568217713522,249.0584376138987,504.19147126716075,4009.2333859798323,51.634066334588745
Warren,2009,2888,154,0,12,14,128,2734,346,2338,50,65694,4396.139677900569,4161.719487319999,234.42019058057053,0.0,18.266508356927574,21.3109264164155,194.84275580722746,526.6843242914117,3558.924711541389,76.11045148719822
Warren,2010,2594,198,0,34,18,146,2396,384,1982,30,65715,3947.3483983869737,3646.0473255725483,301.30107281442594,0.0,51.73856805904284,27.391006619493265,222.17149813588983,584.3414745491897,3016.054173324203,45.65167769915544
Warren,2011,2988,214,6,38,24,146,2774,452,2270,52,65989,4528.027398505811,4203.730924851112,324.29647365470004,9.09242449499159,57.58535513494674,36.36969797996636,221.24899604479535,684.9626452893664,3439.967267271818,78.8010122899271
Warren,2012,2860,250,6,36,18,190,2610,346,2212,52,65870,4341.885532108699,3962.350083497799,379.5354486109003,9.108850766661607,54.65310459996964,27.32655229998482,288.44694094428417,525.277060877486,3358.1296493092455,78.94337331106725
Warren,2013,2594,106,2,20,14,70,2488,316,2146,26,65735,3946.147410055526,3784.893892142694,161.25351791283182,3.0425192059024875,30.425192059024873,21.297634441317413,106.48817220658705,480.718034532593,3264.623107933369,39.55274967673233
Warren,2014,2418,80,0,18,12,50,2338,312,1996,30,65709,3679.8612062274574,3558.1122829444976,121.74892328295972,0.0,27.393507738665935,18.26233849244396,76.09307705184982,474.82080080354285,3037.635635909845,45.65584623110989
Warren,2015,2180,216,2,102,22,90,1964,242,1690,32,65457,3330.4306644056405,3000.443038941595,329.9876254640451,3.0554409765189363,155.82748980246575,33.6098507417083,137.49484394335212,369.70835815879127,2581.847625158501,48.88705562430298
Warren,2016,2402,224,4,82,18,120,2178,264,1888,26,65725,3654.6215290985165,3313.807531380753,340.8139977177634,6.085964244960061,124.76226702168125,27.386839102320273,182.5789273488018,401.67364016736406,2872.575123621149,39.55876759224039
Warren,2017,2158,214,6,88,20,100,1944,262,1636,46,65798,3279.7349463509527,2954.497097176206,325.23784917474694,9.11881820116113,133.74266695036323,30.3960606705371,151.98030335268547,398.188394784036,2486.3977628499347,69.91093954223533
Warren,2018,1906,192,2,100,14,76,1714,140,1544,30,65853,2894.3252395486916,2602.766768408425,291.55847114026693,3.037067407711114,151.8533703855557,21.2594718539778,115.40856149302233,212.594718539778,2344.61603875298,45.55601111566671
Warren,2019,1460,168,0,84,10,74,1292,158,1080,54,65755,2220.36347045852,1964.869591666033,255.49387879248727,0.0,127.74693939624363,15.20796897574329,112.53897042050035,240.28590981674398,1642.4606493802753,82.12303246901376
Warren,2020,1486,154,0,100,4,50,1332,158,1146,28,65597,2265.3475006478957,2030.5806667987865,234.76683384910896,0.0,152.4459960059149,6.097839840236596,76.22299800295745,240.86467368934555,1747.0311142277849,42.684878881656175
Warren,2021,1840,130,0,84,8,38,1710,142,1518,50,65762,2797.9684316170433,2600.2858793832306,197.68255223381283,0.0,127.73334144338675,12.165080137465406,57.78413065296068,215.93017244001095,2308.3239560840607,76.03175085915878
Warren,2022,1986,182,0,108,16,58,1804,168,1590,46,65461,3033.867493622157,2755.8393547302976,278.02813889185927,0.0,164.98373077099342,24.442034188295324,88.60237393257053,256.6413589771009,2428.927147461847,70.27084829134904
Warren,2023,2046,198,0,92,20,86,1848,212,1584,52,65467,3125.2386698642063,2822.7962179418637,302.44245192234257,0.0,140.5288160447248,30.549742618418442,131.3638932591993,323.8272717552355,2419.5396153787406,79.42933080788794
Warren,2024,1830,162,0,60,22,80,1668,126,1506,36,65261,2804.124975099983,2555.890960910804,248.23401418917882,0.0,91.93852377376994,33.71079205038232,122.58469836502658,193.0708999249169,2307.6569467216254,55.163114264261964
Washington,1990,2824,360,0,24,20,316,2464,588,1784,92,59507,4745.660174433259,4140.68933066698,604.9708437662796,0.0,40.33138958441864,33.609491320348866,531.0299628615121,988.1190448182567,2997.966625775119,154.6036600736048
Washington,1991,3004,418,6,20,6,386,2586,686,1800,100,60120,4996.6733200266135,4301.3972055888225,695.2761144377911,9.98003992015968,33.266799733865604,9.98003992015968,642.0492348636061,1141.0512308715902,2994.011976047904,166.333998669328
Washington,1992,2704,378,0,16,2,360,2326,586,1672,68,60482,4470.751628583711,3845.7722958896866,624.9793326940246,0.0,26.454151648424325,3.3067689560530407,595.2184120895473,968.8833041235408,2764.458847260342,112.43014450580337
Washington,1993,2616,430,4,30,10,386,2186,552,1552,82,60902,4295.4254375882565,3589.3730911956914,706.0523463925651,6.5679288036517685,49.259466027388264,16.41982200912942,633.8051295523957,906.374174903944,2548.356375816886,134.64254047486125
Washington,1994,2584,394,6,6,8,374,2190,544,1562,84,60860,4245.810055865922,3598.4226092671706,647.3874465987512,9.85869208018403,9.85869208018403,13.144922773578704,614.5251396648044,893.8547486033519,2566.546171541242,138.02168912257642
Washington,1995,2790,324,2,10,2,310,2466,602,1794,70,61225,4556.962025316456,4027.766435279706,529.1955900367496,3.2666394446712945,16.33319722335647,3.2666394446712945,506.32911392405066,983.2584728460596,2930.1755818701513,114.33238056349529
Washington,1996,2300,124,0,8,6,110,2176,548,1606,22,61278,3753.386207121642,3551.0297333463886,202.35647377525376,0.0,13.055256372597018,9.791442279447763,179.50977512320898,894.2850615228957,2620.842716798851,35.901955024641794
Washington,1997,2596,388,0,20,4,364,2208,544,1618,46,60950,4259.228876127974,3622.6415094339623,636.5873666940114,0.0,32.81378178835111,6.562756357670222,597.2108285479901,892.5348646431502,2654.6349466776046,75.47169811320754
Washington,1998,2750,494,0,36,6,452,2256,698,1518,40,60851,4519.235509687597,3707.4164763109893,811.8190333766086,0.0,59.16090121772855,9.860150202954758,742.7979819559251,1147.0641402770702,2494.6180013475537,65.73433468636506
Washington,1999,2244,386,2,16,8,360,1858,496,1316,46,61043,3676.097177399538,3043.756040823682,632.3411365758564,3.2763789459888932,26.211031567911146,13.105515783955573,589.7482102780008,812.5419786052454,2155.8573464606916,75.35671575774454
Washington,2000,2222,412,0,18,6,388,1810,496,1264,50,60977,3643.9969168702955,2968.3323220230577,675.6645948472375,0.0,29.519326959345328,9.83977565311511,636.305492234777,813.421453990849,2072.912737589583,81.99813044262591
Washington,2001,1920,390,4,10,4,372,1530,364,1110,56,61142,3140.230937816885,2502.3715285728304,637.8594092440547,6.542147787118511,16.35536946779628,6.542147787118511,608.4197442020215,595.3354486277846,1815.4460109253866,91.59006901965915
Washington,2002,2246,426,2,38,2,384,1820,400,1370,50,61152,3672.815279958137,2976.190476190476,696.6248037676609,3.2705389848246993,62.140240711669286,3.2705389848246993,627.9434850863423,654.1077969649398,2240.319204604919,81.76347462061747
Washington,2003,2032,370,0,22,14,334,1662,408,1216,38,61621,3297.5771246815207,2697.1324710731733,600.4446536083478,0.0,35.70211453887473,22.719527433829377,542.0230116356437,662.1119423573132,1973.3532399668945,61.667288748965454
Washington,2004,1548,172,0,28,10,134,1376,286,1054,36,62278,2485.628954044767,2209.447959150904,276.180994893863,0.0,44.959696843187,16.0570345868525,215.1642634638235,459.2311891839815,1692.4114454542537,57.805324512669
Washington,2005,1818,194,2,38,10,144,1624,358,1190,76,62468,2910.29006851508,2599.7310623038993,310.5590062111801,3.201639239290517,60.831145546519814,16.008196196452584,230.51802522891722,573.0934238330025,1904.9753473778574,121.66229109303963
Washington,2006,2146,192,6,32,0,154,1954,562,1316,76,62771,3418.7761864555287,3112.9024549553137,305.87373150021506,9.55855410938172,50.978955250035845,0.0,245.3362221407975,895.3179015787546,2096.509534657724,121.07501871883512
Washington,2007,2006,256,6,48,6,196,1750,320,1356,74,63054,3181.400069781457,2775.398864465379,406.0012053160783,9.515653249595585,76.12522599676468,9.515653249595585,310.84467282012247,507.5015066450979,2150.537634408602,117.35972341167889
Washington,2008,1822,238,4,42,12,180,1584,374,1162,48,63252,2880.5413267564663,2504.268639726807,376.27268702965915,6.3239107063808255,66.40106241699867,18.971732119142477,284.57598178713715,591.2856510466072,1837.0960602036298,75.8869284765699
Washington,2009,1538,120,0,18,8,94,1418,328,1030,60,63077,2438.2897094027935,2248.046038968245,190.24367043454825,0.0,28.53655056518224,12.682911362303217,149.0242085070628,519.9993658544319,1632.9248378965392,95.12183521727412
Washington,2010,1768,186,0,34,12,140,1582,450,1074,58,63372,2789.8756548633464,2496.3706368743296,293.50501798901723,0.0,53.6514549012182,18.935807612194658,220.91775547560437,710.0927854572998,1694.7547812914222,91.52307012560752
Washington,2011,1732,192,6,30,12,144,1540,372,1134,34,63167,2741.938037266294,2437.981857615527,303.956179650767,9.49863061408647,47.49315307043235,18.99726122817294,227.96713473807526,588.915098073361,1795.2411860623429,53.825573479823326
Washington,2012,1940,156,14,22,14,106,1784,472,1248,64,63137,3072.6832126962004,2825.6014698195986,247.08174287660168,22.17400256584887,34.84486117490537,22.17400256584887,167.8888765699986,747.5806579343333,1976.6539430128134,101.36686887245196
Washington,2013,1764,142,2,10,12,118,1622,374,1202,46,62960,2801.7789072426935,2576.238881829733,225.5400254129606,3.1766200762388817,15.88310038119441,19.05972045743329,187.42058449809403,594.0279542566709,1909.148665819568,73.06226175349428
Washington,2014,1424,126,0,18,6,102,1298,248,1006,44,62732,2269.973857042658,2069.119428680737,200.85442836192055,0.0,28.69348976598865,9.564496588662884,162.59644200726902,395.33252566473254,1603.64726136581,70.13964165019448
Washington,2015,1318,242,2,56,2,182,1076,202,840,34,62559,2106.811170255279,1719.976342332838,386.8348279224412,3.1969820489457947,89.51549737048227,3.1969820489457947,290.92536645406733,322.89518694352535,1342.732460557234,54.34869483207852
Washington,2016,1226,200,0,104,10,86,1026,216,784,26,62148,1972.7103044345756,1650.8978567290983,321.81244770547727,0.0,167.34247280684818,16.09062238527386,138.37935251335523,347.55744352191545,1261.5047950054707,41.835618201712045
Washington,2017,1220,206,4,88,10,104,1014,232,742,40,61989,1968.0911129393926,1635.7740889512656,332.31702398812695,6.452757747342271,141.96067044152994,16.131894368355674,167.77170143089901,374.2599493458517,1196.9865621319911,64.5275774734227
Washington,2018,986,196,2,86,12,96,790,166,592,32,61777,1596.0632597892418,1278.7930783301229,317.2701814591191,3.237450831215501,139.21038574226654,19.424704987293005,155.39763989834404,268.70841899088657,958.2854460397883,51.79921329944801
Washington,2019,724,176,0,124,6,46,548,116,420,12,61665,1174.0857861023271,888.6726668288331,285.41311927349386,0.0,201.0865158517798,9.729992702505474,74.59661071920863,188.11319224843913,681.0994891753832,19.459985405010947
Washington,2020,788,204,0,102,10,92,584,102,436,46,61127,1289.119374417197,955.3879627660444,333.73141165115254,0.0,166.86570582557627,16.359382924076105,150.50632290150014,166.86570582557627,713.2690954897181,75.25316145075007
Washington,2021,714,142,2,68,10,62,572,74,454,44,60924,1171.9519401221194,938.8746635151994,233.07727660692012,3.2827785437594383,111.61447048782088,16.41389271879719,101.76613485654259,121.46280611909921,745.1907294333924,72.22112796270763
Washington,2022,900,182,2,84,8,88,718,106,566,46,60808,1480.068412051046,1180.7656887251678,299.30272332587816,3.2890409156689913,138.13971845809763,13.156163662675965,144.7178002894356,174.31916853045652,930.7985791343244,75.64794106038678
Washington,2023,914,210,4,84,6,116,704,114,508,82,60052,1522.0142543129289,1172.317324985013,349.69692932791577,6.660893891960301,139.87877173116632,9.991340837940452,193.16592286684872,189.8354759208686,845.9335242789582,136.54832478518617
Washington,2024,838,172,0,58,12,102,666,98,522,46,59822,1400.8224399050516,1113.3027983016282,287.5196416034235,0.0,96.95429774999164,20.059509879308614,170.50583397412322,163.81933068102035,872.5886797499247,76.89478787068302
Wayne,1990,5208,358,10,38,48,262,4850,1086,3626,138,89365,5827.7849269848375,5427.180663570749,400.6042634140883,11.190063223857214,42.52224025065742,53.712303474514634,293.179656465059,1215.2408661108934,4057.5169249706264,154.42287248922958
Wayne,1991,6186,394,4,40,40,310,5792,1342,4248,202,90222,6856.42082862273,6419.720245616369,436.700583006362,4.433508456917382,44.335084569173816,44.335084569173816,343.59690541109705,1487.4420872957814,4708.385981246259,223.89217707432778
Wayne,1992,5920,374,4,38,32,300,5546,1312,4060,174,90896,6512.937863052279,6101.478612920261,411.45925013201906,4.4006336912515405,41.80602006688963,35.205069530012324,330.0475268438655,1443.407850730505,4466.643196620313,191.427565569442
Wayne,1993,5678,356,4,38,38,276,5322,1132,4034,156,91779,6186.600420575513,5798.712123688426,387.88829688708745,4.3582954706414325,41.40380697109361,41.40380697109361,300.7223874742588,1233.3976181915255,4395.3409821418845,169.97352335501586
Wayne,1994,5404,406,2,38,62,304,4998,1100,3730,168,92203,5860.980662234418,5420.647918180536,440.33274405388113,2.1691268179994143,41.213409541988874,67.24293135798185,329.707276335911,1193.019749899678,4045.4215155689076,182.2066527119508
Wayne,1995,4666,366,2,58,52,254,4300,876,3268,156,92740,5031.270217813241,4636.618503342678,394.65171447056287,2.1565667457407804,62.54043562648264,56.0707353892603,273.88397670907915,944.5762346344619,3523.8300625404354,168.2122061677809
Wayne,1996,4112,272,2,42,32,196,3840,784,2934,122,93128,4415.42822781548,4123.357099905506,292.07112790997337,2.1475818228674513,45.099218280216476,34.36130916587922,210.46301864101022,841.8520745640409,3150.5025341465507,131.0024911949145
Wayne,1997,4286,272,4,50,32,186,4014,920,2940,154,93282,4594.669925601938,4303.080980253425,291.5889453485131,4.288072725713428,53.60090907141785,34.30458180570742,199.3953817456744,986.2567269140884,3151.73345339937,165.09079993996698
Wayne,1998,4392,260,4,46,50,160,4132,910,3104,118,93624,4691.104844911561,4413.398273946851,277.7065709647099,4.27240878407246,49.132701016833295,53.40510980090575,170.8963513628984,971.9729983764847,3315.3892164402287,126.03605913013757
Wayne,1999,3906,218,4,22,32,160,3688,886,2650,152,93790,4164.623094146497,3932.1889327220388,232.4341614244589,4.264846998613925,23.456658492376587,34.1187759889114,170.593879944557,944.6636101929843,2825.461136581725,162.06418594732915
Wayne,2000,4302,242,4,24,26,188,4060,766,3160,134,93791,4586.794042072267,4328.773549700931,258.0204923713363,4.264801526798946,25.58880916079368,27.721209924193154,200.44567175955052,816.7094923819982,3369.1932061711677,142.8708511477647
Wayne,2001,4226,278,4,48,36,190,3948,808,2972,168,93794,4505.618696291874,4209.224470648442,296.39422564343135,4.264665117171674,51.17598140606009,38.38198605454507,202.57159306565453,861.4623536686781,3168.6461820585537,179.1159349212103
Wayne,2002,4040,270,4,30,42,194,3770,714,2962,94,93735,4310.022937003254,4021.976849629274,288.04608737397984,4.267349442577479,32.00512081933109,44.807169147063526,206.96644796500772,761.72187550008,3159.972262228623,100.28271190057076
Wayne,2003,4510,290,2,44,36,208,4220,944,3148,128,94001,4797.821299773407,4489.313943468687,308.50735630472013,2.127636940032553,46.80801268071616,38.29746492058595,221.27424176338548,1004.2446356953649,3348.9005436112384,136.1687641620834
Wayne,2004,4364,394,8,92,30,264,3970,860,2978,132,93860,4649.477945876838,4229.703814191349,419.774131685489,8.523332623055614,98.01832516513956,31.962497336458558,281.2699765608353,916.2582569784786,3172.810568932453,140.63498828041764
Wayne,2005,4436,342,2,62,36,242,4094,906,3022,166,93727,4732.89447011,4368.004950547868,364.8895195621326,2.133856839544635,66.14956202588368,38.40942311180343,258.1966775849008,966.6371483137196,3224.2576845519434,177.1101176822047
Wayne,2006,4534,330,0,60,56,214,4204,1036,2996,172,93595,4844.27586943747,4491.692932314761,352.58293712270955,0.0,64.10598856776538,59.83225599658101,228.64469255836315,1106.8967359367489,3201.0256958170844,183.7705005609274
Wayne,2007,3568,324,2,60,28,234,3244,638,2506,100,93539,3814.4517260180246,3468.072141032083,346.3795849859417,2.1381455863329735,64.1443675899892,29.93403820866163,250.1630336009579,682.0684420402185,2679.0964196752157,106.90727931664865
Wayne,2008,4016,370,2,54,58,256,3646,786,2764,96,93739,4284.236017025997,3889.523037369718,394.71297965627963,2.133583673817728,57.60675919307866,61.873926540714116,273.0987102486692,838.498383810367,2948.6126372161,102.41201634325094
Wayne,2009,3548,280,0,42,50,188,3268,798,2374,96,93643,3788.857682902086,3489.849748512969,299.00793438911614,0.0,44.851190158367416,53.39427399805645,200.76247023269224,852.1726130089809,2535.16012942772,102.51700607626839
Wayne,2010,3932,338,0,42,30,266,3594,966,2536,92,93796,4192.076421169346,3831.7199027677084,360.3565184016376,0.0,44.77802891381295,31.984306367009253,283.5941831208154,1029.894665017698,2703.740031557849,98.0852061921617
Wayne,2011,3418,282,0,60,48,174,3136,828,2218,90,93484,3656.2406401095377,3354.5847417739938,301.65589833554407,0.0,64.18210602883916,51.34568482307132,186.12810748363356,885.7130631979804,2372.5985195327544,96.27315904325873
Wayne,2012,3686,264,2,42,38,182,3422,916,2426,80,93444,3944.6085355935106,3662.086383288387,282.52215230512394,2.1403193356448784,44.946706048542445,40.66606737725269,194.7690595436839,980.2662557253542,2596.2073541372374,85.61277342579513
Wayne,2013,3684,306,8,42,58,198,3378,938,2364,76,92946,3963.5917629591377,3634.3683429087855,329.2234200503518,8.607148236610504,45.187528242205154,62.401824715426166,213.02691885611,1009.1881307425817,2543.412303918404,81.7679082477998
Wayne,2014,3208,224,0,46,48,130,2984,706,2188,90,92585,3464.92412377815,3222.9842847113464,241.9398390668035,0.0,49.68407409407571,51.84425122860075,140.41151374412703,762.542528487336,2363.2337851703837,97.2079710536264
Wayne,2015,3288,406,4,158,48,196,2882,706,2080,96,92262,3563.7640632112893,3123.712904554421,440.05115865686844,4.335479395634172,171.2514361275498,52.02575274761006,212.43849038607445,765.2121133294314,2254.4492857297696,104.05150549522013
Wayne,2016,3246,320,6,114,40,160,2926,626,2202,98,91950,3530.179445350734,3182.1642196846115,348.0152256661229,6.525285481239805,123.98042414355629,43.50190320826536,174.00761283306144,680.8047852093529,2394.779771615008,106.57966286025014
Wayne,2017,2990,378,6,160,36,176,2612,484,2042,86,91736,3259.352925787041,2847.300950553763,412.0519752332781,6.540507543385367,174.41353449027645,39.2430452603122,191.8548879393041,527.6009418330862,2225.952733932153,93.74727478852358
Wayne,2018,2968,346,10,148,24,164,2622,508,2032,82,91597,3240.280795222551,2862.539166129895,377.7416290926559,10.9173881240652,161.57734423616492,26.201731497756477,179.04516523466924,554.6033167025121,2218.4132668100483,89.52258261733462
Wayne,2019,2452,336,4,124,44,164,2116,400,1624,92,91483,2680.2793961719663,2312.9980433523165,367.28135281964956,4.37239705737678,135.5443087786802,48.09636763114459,179.268279352448,437.23970573767804,1775.193205294973,100.56513231966595
Wayne,2020,2700,342,2,120,36,184,2358,356,1900,102,91201,2960.4938542340547,2585.497966031074,374.9958882029802,2.1929584105437443,131.57750463262462,39.47325138978739,201.75217377002446,390.34659707678645,2083.3104900165567,111.84087893773093
Wayne,2021,2466,382,6,158,40,178,2084,274,1656,154,91181,2704.5108081727553,2285.5638784395874,418.94692973316813,6.580318268060231,173.28171439225278,43.86878845373488,195.2161086191202,300.50120090808394,1816.167841984624,168.89483554687928
Wayne,2022,3060,318,2,106,38,172,2742,336,2254,152,90839,3368.597188432281,3018.5272845363775,350.06990389590374,2.2016975087792687,116.68996796530126,41.83225266680611,189.34598575501713,369.88518147491715,2481.313092394236,167.32901066722445
Wayne,2023,2876,396,0,128,32,236,2480,308,2028,144,90721,3170.1590590932637,2733.65593412771,436.50312496555375,0.0,141.09191918078506,35.272979795196264,260.1382259895724,339.502430528764,2235.425094520563,158.72840907838318
Wayne,2024,2142,318,6,76,50,186,1824,230,1482,112,90988,2354.1565920780763,2004.659955158922,349.4966369191542,6.594276168285928,83.52749813162175,54.95230140238274,204.42256121686376,252.78058645096056,1628.7862135666242,123.09315514133733
Westchester,1990,76290,7742,100,256,3854,3532,68548,12930,43128,12490,875578,8713.10151694081,7828.8856047091185,884.2159122316916,11.421027024434146,29.23782918255141,440.1663815216919,403.39067450301405,1476.738794259335,4925.660535097958,1426.4862753518248
Westchester,1991,74236,7866,72,240,4074,3480,66370,12730,41026,12614,878615,8449.206990547624,7553.934317078584,895.2726734690393,8.194715546627362,27.315718488757877,463.68432134666494,396.0779180869892,1448.8712348411989,4669.394444665752,1435.6686375716326
Westchester,1992,68550,7444,64,266,3560,3554,61106,12236,39052,9818,885146,7744.485090595224,6903.493886884197,840.9912037110262,7.230445598805169,30.051539520033984,402.19353643353753,401.51568215864955,1382.3708179215632,4411.927523820929,1109.1955451417055
Westchester,1993,65454,7680,68,246,3740,3626,57774,10902,37254,9618,890061,7353.877992631966,6491.015784311413,862.8622083205533,7.639925802838232,27.638555110267724,420.19591915610283,407.3878082513446,1224.8598691550355,4185.555821454934,1080.600093701443
Westchester,1994,62332,7264,56,258,3664,3286,55068,10074,35494,9500,893531,6975.919134310952,6162.964687291208,812.9544470197453,6.267269966011252,28.874208057694695,410.0585206333076,367.75444836273164,1127.4371006713814,3972.33000310006,1063.1975835197659
Westchester,1995,62002,7144,58,190,3514,3382,54858,9118,37592,8148,897945,6904.877247492886,6109.282862536124,795.5943849567625,6.459192934979314,21.159425131828787,391.3379995434019,376.63776734655244,1015.4296755369205,4186.447945030041,907.405241969163
Westchester,1996,58972,6454,84,210,3082,3078,52518,9006,35618,7894,902174,6536.654791647731,5821.271728070195,715.3830635775361,9.310842476063376,23.277106190158438,341.6192441812777,341.17587073003654,998.2553254693662,3948.018896576492,874.9975060243368
Westchester,1997,57202,6292,62,214,2866,3150,50910,8740,33910,8260,905632,6316.252075898378,5621.488639977386,694.7634359209922,6.846047842832409,23.629907070421538,316.464082541253,347.8233984664853,965.071905586375,3744.3464895233383,912.0702448676726
Westchester,1998,51954,5988,50,218,2656,3064,45966,6892,32658,6416,911628,5699.035132751517,5042.188261001198,656.8468717503192,5.4846933178884365,23.913262865993584,291.3469090462338,336.1020065202034,756.0101269377421,3582.3822875120113,703.7958465514442
Westchester,1999,45420,5480,26,160,2280,3014,39940,5566,28540,5834,918532,4944.846777248915,4348.242630632357,596.6041466165577,2.830603615334033,17.419099171286355,248.22216319083057,328.13228063910674,605.9669124211241,3107.1318146782037,635.1439035330287
Westchester,2000,44068,5248,62,198,2004,2984,38820,5708,27914,5198,925511,4761.477713392926,4194.439612279054,567.0381011138712,6.699001956756861,21.39358689415901,216.52903098936696,322.4164812735883,616.7403736962607,3016.063558401791,561.6356801810027
Westchester,2001,43182,5578,36,180,2272,3090,37604,5516,27458,4630,931577,4635.365621950735,4036.596008703521,598.7696132472141,3.8644148578163695,19.322074289081847,243.88751547107756,331.69560862923834,592.1142321031971,2947.4750879422745,497.00668865804977
Westchester,2002,39896,5150,66,156,2114,2814,34746,5494,25166,4086,935219,4265.952680602084,3715.279522764187,550.6731578378968,7.05717056646625,16.680584975283864,226.04331178044927,300.8920905156974,587.455986244933,2690.920522358934,436.90301416031963
Westchester,2003,38996,5232,42,178,2290,2722,33764,5212,24876,3676,935799,4167.134181592415,3608.0397606751026,559.0944209173124,4.48814328718026,19.02117869328777,244.71066970578082,290.8744292310635,556.9572098281789,2658.263152664194,392.8193981827294
Westchester,2004,37244,5202,58,210,2342,2592,32042,4600,24370,3072,935457,3981.369533821437,3425.2776984938914,556.0918353275458,6.200178094770791,22.44892068796321,250.3589154819516,277.0838210628602,491.7382626887179,2605.1437960269686,328.39563977820467
Westchester,2005,34690,5296,46,154,2556,2540,29394,4176,22686,2532,933401,3716.516266856367,3149.128831016894,567.387435839473,4.928214133046783,16.498803836721837,273.8372896536429,272.1231282160615,447.39613520876884,2430.4666483108545,271.26604749727073
Westchester,2006,35356,5536,40,166,2728,2602,29820,4404,23242,2174,931426,3795.900050030813,3201.5425809457756,594.3574690850373,4.294490383562409,17.822135091783995,292.8842441589563,279.3565994507347,472.8233912302212,2495.3136373689376,233.4055523466169
Westchester,2007,33572,4956,44,180,2076,2656,28616,4674,22000,1942,933414,3596.689143295472,3065.735032900728,530.9541103947445,4.713878300518312,19.28404759302946,222.40934890627312,284.54683559492355,500.74243583233164,2356.939150259156,208.05344680924006
Westchester,2008,33446,4828,54,150,2186,2438,28618,4740,22192,1686,937449,3567.7674198809746,3052.7527364155276,515.0146834654472,5.760313361046841,16.000870447352337,233.18601865274803,260.06748100429996,505.6275061363338,2367.2754464509535,179.84978382824025
Westchester,2009,33272,4964,44,154,2084,2682,28308,4498,22014,1796,944201,3523.825965022278,2998.0904489616087,525.7355160606693,4.660024719312943,16.3100865175953,220.71571625109482,284.0496885726662,476.3816178970368,2331.4950947944344,190.21373627013742
Westchester,2010,30784,4914,40,150,2190,2534,25870,3966,20552,1352,951690,3234.666750727653,2718.322142714539,516.3446080131134,4.203049312276057,15.76143492103521,230.11694984711406,266.2631739326882,416.732339312171,2159.5267366474377,142.0630667549307
Westchester,2011,32566,5114,42,142,2068,2862,27452,4250,21646,1556,961082,3388.472575701137,2856.3639731053127,532.1086025958242,4.370074561795976,14.775013994643537,215.17414747128757,297.78936656809725,442.20992589602133,2252.2531896341834,161.90085757510806
Westchester,2012,30080,4896,40,144,1848,2864,25184,3774,20138,1272,968129,3107.023960649872,2601.3062308845206,505.7177297653515,4.131680798736531,14.874050875451514,190.88365290162778,295.8283451895357,389.8240833607918,2080.094698123907,131.38744939982172
