County,Year,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft,Population,Index_Total_Rate,Property_Total_Rate,Violent_Total_Rate,Murder_Rate,Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,Burglary_Rate,Larceny_Rate,Motor_Vehicle_Theft_Rate
Montgomery,2024,1256,96,2,20,12,62,1160,124,994,42,49580,2533.28,2339.65,193.63,4.03,40.34,24.2,125.05,250.1,2004.84,84.71
Nassau,1990,84204,6444,70,214,2996,3164,77760,13783,46197,17780,1286905,6543.14,6042.4,500.74,5.44,16.63,232.81,245.86,1071.02,3589.78,1381.61
Nassau,1991,86438,7696,84,288,3612,3712,78742,14516,46872,17354,1293072,6684.7,6089.53,595.17,6.5,22.27,279.33,287.07,1122.6,3624.86,1342.08
Nassau,1992,80406,7436,48,250,3908,3230,72970,13912,42370,16688,1299575,6187.1,5614.91,572.19,3.69,19.24,300.71,248.54,1070.5,3260.3,1284.11
Nassau,1993,77930,7134,76,228,3512,3318,70796,11944,43044,15808,1304543,5973.74,5426.88,546.86,5.83,17.48,269.21,254.34,915.57,3299.55,1211.77
Nassau,1994,69122,6270,46,234,2982,3008,62852,10448,39532,12872,1308489,5282.58,4803.4,479.18,3.52,17.88,227.9,229.88,798.48,3021.19,983.73
Nassau,1995,66458,6396,60,240,2782,3314,60062,9480,39834,10748,1312950,5061.73,4574.58,487.15,4.57,18.28,211.89,252.41,722.04,3033.93,818.61
Nassau,1996,64826,6536,42,212,2646,3636,58290,8746,39642,9902,1315799,4926.74,4430.01,496.73,3.19,16.11,201.09,276.33,664.69,3012.77,752.55
Nassau,1997,59580,5064,50,250,2384,2380,54516,7376,37488,9652,1318211,4519.76,4135.6,384.16,3.79,18.97,180.85,180.55,559.55,2843.85,732.2
Nassau,1998,55170,4936,44,192,2186,2514,50234,7046,34988,8200,1322950,4170.23,3797.12,373.11,3.33,14.51,165.24,190.03,532.6,2644.7,619.83
Nassau,1999,56396,5190,48,232,2580,2330,51206,6466,37028,7712,1330815,4237.7,3847.72,389.99,3.61,17.43,193.87,175.08,485.87,2782.36,579.49
Nassau,2000,51962,4778,50,232,2154,2342,47184,6268,33478,7438,1336713,3887.3,3529.85,357.44,3.74,17.36,161.14,175.21,468.91,2504.5,556.44
Nassau,2001,46154,5342,58,252,2194,2838,40812,6324,28624,5864,1337086,3451.83,3052.31,399.53,4.34,18.85,164.09,212.25,472.97,2140.77,438.57
Nassau,2002,46398,5414,56,232,2256,2870,40984,5624,29664,5696,1339572,3463.64,3059.48,404.16,4.18,17.32,168.41,214.25,419.84,2214.44,425.21
Nassau,2003,45886,5196,48,238,2218,2692,40690,6504,28834,5352,1339761,3424.94,3037.11,387.83,3.58,17.76,165.55,200.93,485.46,2152.17,399.47
Nassau,2004,44634,5002,48,216,2078,2660,39632,5744,29146,4742,1337964,3335.96,2962.11,373.85,3.59,16.14,155.31,198.81,429.31,2178.38,354.42
Nassau,2005,41520,5130,52,216,2382,2480,36390,5578,26796,4016,1332318,3116.37,2731.33,385.04,3.9,16.21,178.79,186.14,418.67,2011.23,301.43
Nassau,2006,42462,5156,42,180,2532,2402,37306,5596,28524,3186,1324905,3204.91,2815.75,389.16,3.17,13.59,191.11,181.3,422.37,2152.91,240.47
Nassau,2007,40040,4682,48,190,2118,2326,35358,4792,27394,3172,1322048,3028.63,2674.49,354.15,3.63,14.37,160.21,175.94,362.47,2072.09,239.93
Nassau,2008,42150,4618,58,150,2272,2138,37532,5252,29380,2900,1325129,3180.82,2832.33,348.49,4.38,11.32,171.46,161.34,396.34,2217.14,218.85
Nassau,2009,43656,4992,60,188,2400,2344,38664,5142,30422,3100,1332088,3277.26,2902.51,374.75,4.5,14.11,180.17,175.96,386.01,2283.78,232.72
Nassau,2010,40640,4688,56,162,2154,2316,35952,5306,28340,2306,1342694,3026.75,2677.6,349.15,4.17,12.07,160.42,172.49,395.18,2110.68,171.74
Nassau,2011,38748,4452,46,126,2148,2132,34296,5568,26628,2100,1351478,2867.08,2537.67,329.42,3.4,9.32,158.94,157.75,411.99,1970.29,155.39
Nassau,2012,39150,4916,56,142,2198,2520,34234,5486,26744,2004,1359255,2880.25,2518.59,361.67,4.12,10.45,161.71,185.4,403.6,1967.55,147.43
Nassau,2013,37366,4222,50,108,2086,1978,33144,4710,26656,1778,1366077,2735.28,2426.22,309.06,3.66,7.91,152.7,144.79,344.78,1951.28,130.15
Nassau,2014,35360,4086,36,120,1874,2056,31274,3862,25672,1740,1372792,2575.77,2278.13,297.64,2.62,8.74,136.51,149.77,281.32,1870.06,126.75
Nassau,2015,32716,3968,42,160,1664,2102,28748,3418,23962,1368,1377148,2375.63,2087.5,288.13,3.05,11.62,120.83,152.63,248.19,1739.97,99.34
Nassau,2016,30556,3652,40,124,1468,2020,26904,2966,22556,1382,1382459,2210.26,1946.1,264.17,2.89,8.97,106.19,146.12,214.55,1631.59,99.97
Nassau,2017,28078,3300,34,82,1198,1986,24778,2228,21242,1308,1387871,2023.1,1785.32,237.77,2.45,5.91,86.32,143.1,160.53,1530.55,94.25
Nassau,2018,26766,3018,30,56,1022,1910,23748,2034,20380,1334,1392254,1922.49,1705.72,216.77,2.15,4.02,73.41,137.19,146.09,1463.81,95.82
Nassau,2019,26774,3288,32,114,980,2162,23486,1740,20468,1278,1395123,1919.11,1683.44,235.68,2.29,8.17,70.24,154.97,124.72,1467.11,91.6
Nassau,2020,24488,3652,46,108,1046,2452,20836,1950,17482,1404,1390952,1760.52,1497.97,262.55,3.31,7.76,75.2,176.28,140.19,1256.84,100.94
Nassau,2021,25076,3830,38,344,890,2558,21246,1676,18312,1258,1391787,1801.71,1526.53,275.19,2.73,24.72,63.95,183.79,120.42,1315.72,90.39
Nassau,2022,37106,4542,18,214,1270,3040,32564,2270,28340,1954,1388346,2672.68,2345.52,327.15,1.3,15.41,91.48,218.97,163.5,2041.28,140.74
Nassau,2023,36172,4516,26,138,1194,3158,31656,2482,27396,1778,1388940,2604.29,2279.15,325.14,1.87,9.94,85.96,227.37,178.7,1972.44,128.01
Nassau,2024,32520,4588,30,320,1084,3154,27932,2060,24770,1102,1397783,2326.54,1998.31,328.23,2.15,22.89,77.55,225.64,147.38,1772.09,78.84
New York,1990,217786,44434,497,685,26991,16261,173352,29074,122704,21574,1487073,14645.28,11657.26,2988.02,33.42,46.06,1815.04,1093.49,1955.12,8251.38,1450.77
New York,1991,209177,41209,483,629,24829,15268,167968,26120,122015,19833,1483644,14098.87,11321.31,2777.55,32.55,42.4,1673.51,1029.09,1760.53,8224.01,1336.78
New York,1992,187947,37788,417,601,21895,14875,150159,24853,107788,17518,1485877,12648.89,10105.75,2543.14,28.06,40.45,1473.54,1001.09,1672.61,7254.17,1178.97
New York,1993,172021,35470,418,619,20270,14163,136551,22521,98346,15684,1493582,11517.35,9142.52,2374.83,27.99,41.44,1357.14,948.26,1507.85,6584.57,1050.09
New York,1994,151083,31895,320,531,17422,13622,119188,20031,86154,13003,1503909,10046.02,7925.21,2120.81,21.28,35.31,1158.45,905.77,1331.93,5728.67,864.61
New York,1995,123638,25095,242,422,13387,11044,98543,16770,71746,10027,1514184,8165.32,6507.99,1657.33,15.98,27.87,884.11,729.37,1107.53,4738.26,662.2
New York,1996,107398,22006,203,462,11304,10037,85392,13469,63285,8638,1521415,7059.09,5612.67,1446.42,13.34,30.37,742.99,659.71,885.29,4159.61,567.76
New York,1997,100253,20174,150,406,10057,9561,80079,11068,62233,6778,1527384,6563.71,5242.89,1320.82,9.82,26.58,658.45,625.97,724.64,4074.48,443.77
New York,1998,89805,18054,104,323,8849,8778,71751,9637,56365,5749,1531067,5865.52,4686.34,1179.18,6.79,21.1,577.96,573.33,629.43,3681.42,375.49
New York,1999,81613,16179,131,254,7822,7972,65434,7844,53073,4517,1535624,5314.65,4261.07,1053.58,8.53,16.54,509.37,519.14,510.8,3456.12,294.15
New York,2000,79279,15583,104,265,7129,8085,63696,7075,52453,4168,1540547,5146.16,4134.64,1011.52,6.75,17.2,462.76,524.81,459.25,3404.83,270.55
New York,2001,72996,14248,104,249,6130,7765,58748,6241,49020,3487,1555729,4692.08,3776.24,915.84,6.68,16.01,394.03,499.12,401.16,3150.93,224.14
New York,2002,68152,13211,84,290,5965,6872,54941,5771,45801,3369,1555382,4381.69,3532.32,849.37,5.4,18.64,383.51,441.82,371.03,2944.68,216.6
New York,2003,64456,12179,95,343,5617,6124,52277,5765,43531,2981,1562154,4126.1,3346.47,779.63,6.08,21.96,359.57,392.02,369.04,2786.6,190.83
New York,2004,62731,11414,90,357,5288,5679,51317,5256,43504,2557,1569947,3995.74,3268.71,727.03,5.73,22.74,336.83,361.73,334.79,2771.05,162.87
New York,2005,59682,11180,91,322,5531,5236,48502,4703,41712,2087,1573573,3792.77,3082.28,710.48,5.78,20.46,351.49,332.75,298.87,2650.78,132.63
New York,2006,56255,10662,111,222,5083,5246,45593,4631,39225,1737,1578171,3564.57,2888.98,675.59,7.03,14.07,322.08,332.41,293.44,2485.47,110.06
New York,2007,55098,10055,69,202,4676,5108,45043,3794,39743,1506,1581402,3484.12,2848.3,635.83,4.36,12.77,295.69,323.0,239.91,2513.15,95.23
New York,2008,54731,9176,62,212,4460,4442,45555,3845,40380,1330,1587022,3448.66,2870.47,578.19,3.91,13.36,281.03,279.9,242.28,2544.39,83.8
New York,2009,52899,8710,59,191,3781,4679,44189,3612,39495,1082,1583431,3340.78,2790.71,550.07,3.73,12.06,238.79,295.5,228.11,2494.27,68.33
New York,2010,51297,8829,70,282,3787,4690,42468,2967,38514,987,1590931,3224.34,2669.38,554.96,4.4,17.73,238.04,294.8,186.49,2420.85,62.04
New York,2011,50858,9021,71,288,3648,5014,41837,3082,37856,899,1618186,3142.9,2585.43,557.48,4.39,17.8,225.44,309.85,190.46,2339.41,55.56
New York,2012,51756,9102,63,295,3581,5163,42654,3085,38735,834,1641641,3152.7,2598.25,554.45,3.84,17.97,218.14,314.5,187.92,2359.53,50.8
New York,2013,51872,8708,39,236,3340,5093,43164,2775,39647,742,1653028,3138.0,2611.21,526.79,2.36,14.28,202.05,308.1,167.87,2398.45,44.89
New York,2014,47566,8327,37,243,2909,5138,39239,2678,35791,770,1663961,2858.6,2358.17,500.43,2.22,14.6,174.82,308.78,160.94,2150.95,46.28
New York,2015,47307,8789,41,467,3148,5133,38518,2538,35156,824,1677134,2820.7,2296.66,524.05,2.44,27.85,187.7,306.06,151.33,2096.2,49.13
New York,2016,46653,8839,41,494,2929,5375,37814,2206,34867,741,1684128,2770.16,2245.32,524.84,2.43,29.33,173.92,319.16,130.99,2070.33,44.0
New York,2017,47146,8671,46,530,2749,5346,38475,2215,35622,638,1687323,2794.13,2280.24,513.89,2.73,31.41,162.92,316.83,131.27,2111.15,37.81
New York,2018,49830,8951,31,640,2731,5549,40879,2455,37682,742,1694959,2939.89,2411.8,528.1,1.83,37.76,161.12,327.38,144.84,2223.18,43.78
New York,2019,49858,9779,52,527,3115,6085,40079,2333,37064,682,1702471,2928.57,2354.17,574.4,3.05,30.96,182.97,357.42,137.04,2177.07,40.06
New York,2020,47676,9264,84,430,3053,5697,38412,4449,32568,1395,1687033,2826.03,2276.9,549.13,4.98,25.49,180.97,337.69,263.72,1930.49,82.69
New York,2021,53543,11721,92,484,3562,7583,41822,3485,36710,1627,1569781,3410.86,2664.19,746.66,5.86,30.83,226.91,483.06,222.01,2338.54,103.65
New York,2022,69454,12985,78,567,4176,8164,56469,4565,49931,1973,1593919,4357.44,3542.78,814.66,4.89,35.57,262.0,512.2,286.4,3132.59,123.78
New York,2023,69720,10726,74,485,3768,6399,58994,3630,53083,2281,1631534,4273.28,3615.86,657.42,4.54,29.73,230.95,392.21,222.49,3253.56,139.81
New York,2024,69546,11277,68,493,3718,6998,58269,3343,53191,1735,1665510,4175.66,3498.57,677.09,4.08,29.6,223.23,420.17,200.72,3193.68,104.17
Niagara,1990,19620,1972,8,182,386,1396,17648,4124,12172,1352,221163,8871.28,7979.63,891.65,3.62,82.29,174.53,631.21,1864.69,5503.63,611.31
Niagara,1991,20330,1860,16,158,548,1138,18470,4588,12638,1244,221712,9169.55,8330.63,838.93,7.22,71.26,247.17,513.28,2069.35,5700.19,561.09
Niagara,1992,20176,2174,14,182,622,1356,18002,4438,12292,1272,221952,9090.25,8110.76,979.49,6.31,82.0,280.24,610.94,1999.53,5538.13,573.1
Niagara,1993,19802,1900,8,140,566,1186,17902,4092,12146,1664,222993,8880.1,8028.05,852.04,3.59,62.78,253.82,531.86,1835.04,5446.81,746.21
Niagara,1994,18732,1720,14,110,558,1038,17012,4010,11526,1476,223400,8384.96,7615.04,769.92,6.27,49.24,249.78,464.64,1794.99,5159.36,660.7
Niagara,1995,18744,1730,14,110,666,940,17014,4242,11252,1520,223958,8369.43,7596.96,772.47,6.25,49.12,297.38,419.72,1894.11,5024.16,678.7
Niagara,1996,18246,1756,6,106,578,1066,16490,4054,10980,1456,223792,8153.11,7368.45,784.66,2.68,47.37,258.28,476.34,1811.5,4906.34,650.6
Niagara,1997,18600,2054,18,102,530,1404,16546,3962,11314,1270,223135,8335.76,7415.24,920.52,8.07,45.71,237.52,629.22,1775.61,5070.47,569.16
Niagara,1998,17524,1860,30,84,516,1230,15664,3294,10756,1614,221884,7897.82,7059.54,838.28,13.52,37.86,232.55,554.34,1484.56,4847.58,727.41
Niagara,1999,14782,1468,0,94,420,954,13314,2820,8894,1600,220556,6702.15,6036.56,665.59,0.0,42.62,190.43,432.54,1278.59,4032.54,725.44
Niagara,2000,14518,1450,4,86,396,964,13068,2848,9160,1060,219620,6610.51,5950.28,660.23,1.82,39.16,180.31,438.94,1296.79,4170.84,482.65
Niagara,2001,15892,1466,10,104,474,878,14426,3092,10176,1158,218552,7271.5,6600.72,670.78,4.58,47.59,216.88,401.74,1414.77,4656.1,529.85
Niagara,2002,15928,1630,12,90,468,1060,14298,3096,9956,1246,218127,7302.17,6554.9,747.27,5.5,41.26,214.55,485.96,1419.36,4564.31,571.23
Niagara,2003,15226,1758,18,160,520,1060,13468,3208,9248,1012,218072,6982.1,6175.94,806.16,8.25,73.37,238.45,486.08,1471.07,4240.8,464.07
Niagara,2004,15720,1790,16,130,500,1144,13930,3090,9758,1082,217737,7219.72,6397.63,822.09,7.35,59.71,229.63,525.4,1419.14,4481.55,496.93
Niagara,2005,14594,1940,14,140,640,1146,12654,2898,8890,866,216818,6730.99,5836.23,894.76,6.46,64.57,295.18,528.55,1336.6,4100.21,399.41
Niagara,2006,14240,1800,10,136,546,1108,12440,3196,8478,766,216148,6588.08,5755.32,832.76,4.63,62.92,252.6,512.61,1478.62,3922.31,354.39
Niagara,2007,13910,1526,8,140,406,972,12384,2896,8748,740,215791,6446.05,5738.89,707.17,3.71,64.88,188.15,450.44,1342.04,4053.92,342.92
Niagara,2008,14334,1526,10,74,428,1014,12808,3352,8852,604,215793,6642.48,5935.32,707.16,4.63,34.29,198.34,469.89,1553.34,4102.08,279.9
Niagara,2009,14346,1694,18,96,474,1106,12652,3256,8866,530,216043,6640.34,5856.24,784.1,8.33,44.44,219.4,511.94,1507.11,4103.81,245.32
Niagara,2010,14418,1670,10,108,496,1056,12748,3416,8842,490,216570,6657.43,5886.32,771.11,4.62,49.87,229.03,487.6,1577.32,4082.74,226.25
Niagara,2011,14464,1620,10,128,460,1022,12844,3212,9044,588,216209,6689.82,5940.55,749.28,4.63,59.2,212.76,472.69,1485.6,4182.99,271.96
Niagara,2012,13908,1638,8,96,414,1120,12270,2874,8944,452,215596,6450.95,5691.2,759.75,3.71,44.53,192.03,519.49,1333.05,4148.5,209.65
Niagara,2013,13310,1596,8,74,480,1034,11714,2624,8646,444,215384,6179.66,5438.66,741.0,3.71,34.36,222.86,480.07,1218.29,4014.23,206.14
Niagara,2014,12450,1596,14,66,470,1046,10854,2462,7884,508,214977,5791.32,5048.91,742.41,6.51,30.7,218.63,486.56,1145.24,3667.37,236.3
Niagara,2015,11842,1558,10,160,412,976,10284,2182,7676,426,214424,5522.7,4796.1,726.6,4.66,74.62,192.14,455.17,1017.61,3579.82,198.67
Niagara,2016,12290,1700,8,136,560,996,10590,2122,7824,644,213976,5743.63,4949.15,794.48,3.74,63.56,261.71,465.47,991.7,3656.48,300.97
Niagara,2017,11194,1570,8,170,402,990,9624,1728,7338,558,213719,5237.72,4503.11,734.61,3.74,79.54,188.1,463.23,808.54,3433.48,261.09
Niagara,2018,8858,1250,8,192,316,734,7608,1070,5968,570,213495,4149.04,3563.55,585.49,3.75,89.93,148.01,343.8,501.18,2795.38,266.99
Niagara,2019,8344,1264,6,174,268,816,7080,946,5748,386,213145,3914.71,3321.68,593.02,2.81,81.63,125.74,382.84,443.83,2696.76,181.1
Niagara,2020,9542,1322,32,194,282,814,8220,1138,6336,746,212118,4498.44,3875.2,623.24,15.09,91.46,132.94,383.75,536.49,2987.02,351.69
Niagara,2021,7704,1260,22,190,174,874,6444,936,4896,612,211778,3637.77,3042.81,594.96,10.39,89.72,82.16,412.7,441.97,2311.85,288.98
Niagara,2022,7980,1272,18,158,168,928,6708,1032,4994,682,210403,3792.72,3188.17,604.55,8.56,75.09,79.85,441.06,490.49,2373.54,324.14
Niagara,2023,6982,1036,10,138,140,748,5946,836,4510,600,209451,3333.48,2838.85,494.63,4.77,65.89,66.84,357.12,399.14,2153.25,286.46
Niagara,2024,6530,814,8,74,146,586,5716,658,4514,544,209380,3118.73,2729.96,388.77,3.82,35.34,69.73,279.87,314.26,2155.89,259.81
Oneida,1990,15496,776,14,68,304,390,14720,3668,10200,852,251191,6169.01,5860.08,308.93,5.57,27.07,121.02,155.26,1460.24,4060.66,339.18
Oneida,1991,18466,978,26,114,404,434,17488,4180,12524,784,253064,7296.97,6910.5,386.46,10.27,45.05,159.64,171.5,1651.76,4948.95,309.8
Oneida,1992,18280,1234,10,136,410,678,17046,3684,12580,782,253819,7201.98,6715.81,486.17,3.94,53.58,161.53,267.12,1451.43,4956.29,308.09
Oneida,1993,16480,1202,34,130,394,644,15278,3252,11236,790,252682,6522.03,6046.33,475.7,13.46,51.45,155.93,254.87,1286.99,4446.7,312.65
Oneida,1994,15792,1142,32,162,332,616,14650,3350,10760,540,250964,6292.54,5837.49,455.05,12.75,64.55,132.29,245.45,1334.85,4287.47,215.17
Oneida,1995,16088,1234,28,102,368,736,14854,3284,10814,756,244736,6573.61,6069.4,504.22,11.44,41.68,150.37,300.73,1341.85,4418.64,308.9
Oneida,1996,15986,1238,22,114,322,780,14748,3124,10892,732,239246,6681.83,6164.37,517.46,9.2,47.65,134.59,326.02,1305.77,4552.64,305.96
Oneida,1997,15174,1386,14,142,420,810,13788,3052,10074,662,236863,6406.23,5821.09,585.15,5.91,59.95,177.32,341.97,1288.51,4253.09,279.49
Oneida,1998,14474,1260,12,152,368,728,13214,3008,9452,754,235710,6140.6,5606.04,534.56,5.09,64.49,156.12,308.85,1276.14,4010.01,319.88
Oneida,1999,13176,1046,16,98,306,626,12130,2316,9194,620,235412,5597.0,5152.67,444.33,6.8,41.63,129.98,265.92,983.81,3905.49,263.37
Oneida,2000,12902,1154,20,116,402,616,11748,2666,8534,548,235146,5486.8,4996.05,490.76,8.51,49.33,170.96,261.96,1133.76,3629.23,233.05
Oneida,2001,13452,1204,22,152,446,584,12248,2678,9006,564,234247,5742.66,5228.67,513.99,9.39,64.89,190.4,249.31,1143.24,3844.66,240.77
Oneida,2002,13574,1378,12,136,474,756,12196,3014,8686,496,234078,5798.92,5210.23,588.69,5.13,58.1,202.5,322.97,1287.6,3710.73,211.9
Oneida,2003,12788,1400,18,150,444,788,11388,2848,8000,540,234243,5459.29,4861.62,597.67,7.68,64.04,189.55,336.4,1215.83,3415.26,230.53
Oneida,2004,12796,1092,12,126,336,618,11704,2546,8604,554,234654,5453.14,4987.77,465.37,5.11,53.7,143.19,263.37,1085.0,3666.68,236.09
Oneida,2005,12602,1028,20,114,312,582,11574,2322,8848,404,234282,5378.99,4940.2,438.79,8.54,48.66,133.17,248.42,991.11,3776.65,172.44
Oneida,2006,12738,1328,20,72,324,912,11410,2780,8112,518,234229,5438.27,4871.3,566.97,8.54,30.74,138.33,389.36,1186.87,3463.28,221.15
Oneida,2007,13830,1400,20,76,346,958,12430,2958,8934,538,234488,5897.96,5300.91,597.05,8.53,32.41,147.56,408.55,1261.47,3810.0,229.44
Oneida,2008,13220,1344,18,96,432,798,11876,2628,8830,418,234482,5637.96,5064.78,573.18,7.68,40.94,184.24,340.32,1120.77,3765.75,178.27
Oneida,2009,13130,1288,16,86,356,830,11842,2182,9376,284,234619,5596.31,5047.33,548.98,6.82,36.66,151.74,353.77,930.02,3996.27,121.05
Oneida,2010,12476,1174,14,92,350,718,11302,2416,8554,332,234862,5312.06,4812.19,499.87,5.96,39.17,149.02,305.71,1028.69,3642.14,141.36
Oneida,2011,11878,1102,14,74,260,754,10776,2466,8008,302,234778,5059.25,4589.87,469.38,5.96,31.52,110.74,321.15,1050.35,3410.88,128.63
Oneida,2012,12778,1190,4,88,328,770,11588,2424,8774,390,234772,5442.73,4935.85,506.87,1.7,37.48,139.71,327.98,1032.49,3737.24,166.12
Oneida,2013,11980,1074,26,90,272,686,10906,2112,8456,338,234805,5102.11,4644.71,457.4,11.07,38.33,115.84,292.16,899.47,3601.29,143.95
Oneida,2014,11532,1120,18,82,304,716,10412,2100,7968,344,234511,4917.47,4439.88,477.59,7.68,34.97,129.63,305.32,895.48,3397.71,146.69
Oneida,2015,10912,1170,16,282,220,652,9742,1766,7634,342,233632,4670.59,4169.81,500.79,6.85,120.7,94.17,279.07,755.89,3267.53,146.38
Oneida,2016,10464,1320,8,320,282,710,9144,1708,7130,306,233132,4488.44,3922.24,566.2,3.43,137.26,120.96,304.55,732.63,3058.35,131.26
Oneida,2017,9564,1392,8,408,218,758,8172,1334,6580,258,233181,4101.53,3504.57,596.96,3.43,174.97,93.49,325.07,572.09,2821.84,110.64
Oneida,2018,9302,1298,14,388,210,686,8004,1218,6464,322,233073,3991.02,3434.12,556.91,6.01,166.47,90.1,294.33,522.58,2773.38,138.15
Oneida,2019,9118,1282,16,274,334,658,7836,978,6528,330,232323,3924.71,3372.89,551.82,6.89,117.94,143.77,283.23,420.97,2809.88,142.04
Oneida,2020,8934,1116,26,224,182,684,7818,968,6434,416,231265,3863.1,3380.54,482.56,11.24,96.86,78.7,295.76,418.57,2782.09,179.88
Oneida,2021,9862,1350,20,360,226,744,8512,962,6854,696,229229,4302.25,3713.32,588.93,8.72,157.05,98.59,324.57,419.67,2990.02,303.63
Oneida,2022,10114,1348,6,338,224,780,8766,1010,7202,554,228351,4429.15,3838.83,590.32,2.63,148.02,98.09,341.58,442.3,3153.92,242.61
Oneida,2023,9328,1182,16,316,156,694,8146,924,6832,390,227555,4099.23,3579.79,519.43,7.03,138.87,68.55,304.98,406.06,3002.35,171.39
Oneida,2024,9268,1138,14,234,150,740,8130,886,6882,362,227292,4077.57,3576.9,500.68,6.16,102.95,65.99,325.57,389.81,3027.82,159.27
Onondaga,1990,43646,3492,32,326,1152,1982,40154,9226,29022,1906,469903,9288.3,8545.17,743.13,6.81,69.38,245.16,421.79,1963.38,6176.17,405.62
Onondaga,1991,46508,3832,32,268,1400,2132,42676,9854,30742,2080,472463,9843.73,9032.66,811.07,6.77,56.72,296.32,451.25,2085.67,6506.75,440.25
Onondaga,1992,42726,3830,30,278,1524,1998,38896,9392,27618,1886,473971,9014.48,8206.41,808.07,6.33,58.65,321.54,421.54,1981.56,5826.94,397.91
Onondaga,1993,40526,3432,44,288,1284,1816,37094,9036,26398,1660,474922,8533.19,7810.55,722.64,9.26,60.64,270.36,382.38,1902.63,5558.39,349.53
Onondaga,1994,39376,3168,36,232,1382,1518,36208,8914,25056,2238,472692,8330.16,7659.96,670.2,7.62,49.08,292.37,321.14,1885.79,5300.7,473.46
Onondaga,1995,40978,3608,38,230,1442,1898,37370,9432,25784,2154,470235,8714.37,7947.09,767.28,8.08,48.91,306.66,403.63,2005.81,5483.22,458.07
Onondaga,1996,40606,3458,34,212,1364,1848,37148,8880,26110,2158,466614,8702.27,7961.18,741.08,7.29,45.43,292.32,396.04,1903.07,5595.63,462.48
Onondaga,1997,39250,3582,36,186,1378,1982,35668,8028,25632,2008,462438,8487.62,7713.03,774.59,7.78,40.22,297.99,428.6,1736.02,5542.8,434.22
Onondaga,1998,35710,3732,30,188,1156,2358,31978,7296,22926,1756,459882,7765.04,6953.52,811.51,6.52,40.88,251.37,512.74,1586.49,4985.19,381.84
Onondaga,1999,32946,3990,20,186,1180,2604,28956,6476,20438,2042,458575,7184.43,6314.34,870.09,4.36,40.56,257.32,567.85,1412.2,4456.85,445.29
Onondaga,2000,32890,4002,42,170,1082,2708,28888,5960,20852,2076,458034,7180.69,6306.96,873.73,9.17,37.12,236.23,591.22,1301.21,4552.5,453.24
Onondaga,2001,35018,4046,44,164,1390,2448,30972,6400,22208,2364,458576,7636.25,6753.95,882.3,9.59,35.76,303.11,533.83,1395.62,4842.82,515.51
Onondaga,2002,35270,3934,56,180,1338,2360,31336,6136,22120,3080,459484,7676.0,6819.82,856.18,12.19,39.17,291.2,513.62,1335.41,4814.1,670.32
Onondaga,2003,32246,3524,36,190,1202,2096,28722,6306,19634,2782,460961,6995.39,6230.9,764.49,7.81,41.22,260.76,454.7,1368.01,4259.36,603.52
Onondaga,2004,28482,3348,42,224,1050,2032,25134,5444,17060,2630,461412,6172.79,5447.19,725.6,9.1,48.55,227.56,440.39,1179.86,3697.35,569.99
Onondaga,2005,27812,3938,38,230,1302,2368,23874,5570,16044,2260,460910,6034.15,5179.75,854.4,8.24,49.9,282.48,513.77,1208.48,3480.94,490.33
Onondaga,2006,28408,3770,34,198,1318,2220,24638,5826,16950,1862,460925,6163.26,5345.34,817.92,7.38,42.96,285.95,481.64,1263.98,3677.39,403.97
Onondaga,2007,26520,3630,48,228,1046,2308,22890,5470,15878,1542,461287,5749.13,4962.2,786.93,10.41,49.43,226.76,500.34,1185.81,3442.11,334.28
Onondaga,2008,26920,3456,54,228,1010,2164,23464,5638,16452,1374,463472,5808.33,5062.66,745.68,11.65,49.19,217.92,466.91,1216.47,3549.73,296.46
Onondaga,2009,26794,3350,40,198,998,2114,23444,6040,16428,976,465633,5754.32,5034.87,719.45,8.59,42.52,214.33,454.01,1297.16,3528.1,209.61
Onondaga,2010,26010,3216,34,210,926,2046,22794,6076,15636,1082,467963,5558.13,4870.9,687.23,7.27,44.88,197.88,437.21,1298.39,3341.29,231.21
Onondaga,2011,25724,3312,28,226,928,2130,22412,5262,16150,1000,469756,5476.03,4770.99,705.05,5.96,48.11,197.55,453.43,1120.16,3437.96,212.88
Onondaga,2012,27290,3504,30,220,1074,2180,23786,5922,16700,1164,470883,5795.49,5051.36,744.13,6.37,46.72,228.08,462.96,1257.64,3546.53,247.2
Onondaga,2013,27974,2982,50,208,938,1786,24992,5284,18624,1084,473710,5905.3,5275.8,629.5,10.55,43.91,198.01,377.02,1115.45,3931.52,228.83
Onondaga,2014,25914,2986,40,164,994,1788,22928,4498,17430,1000,474543,5460.83,4831.6,629.24,8.43,34.56,209.46,376.78,947.86,3673.01,210.73
Onondaga,2015,23148,3000,48,298,864,1790,20148,3700,15570,878,475053,4872.72,4241.21,631.51,10.1,62.73,181.87,376.8,778.86,3277.53,184.82
Onondaga,2016,22232,2830,68,312,796,1654,19402,3368,15010,1024,474540,4684.96,4088.59,596.37,14.33,65.75,167.74,348.55,709.74,3163.06,215.79
Onondaga,2017,21786,2858,48,422,710,1678,18928,3488,14292,1148,473907,4597.1,3994.03,603.07,10.13,89.05,149.82,354.08,736.01,3015.78,242.24
